Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Temperature (C)
0.65,3.4132000000000002,94,9.982000000000001,1017.78,18.83888888888889
0.59,4.6046000000000005,178,9.982000000000001,1017.3,21.16111111111111
0.53,4.4275,117,10.4006,1017.19,22.58888888888889
0.48,7.6636,53,11.270000000000001,1016.68,22.89444444444444
0.47,9.66,82,11.2056,1016.08,24.00555555555555
0.35,8.0017,70,11.398800000000001,1015.62,24.00555555555555
0.44,9.2897,136,11.2056,1014.86,23.977777777777774
0.32,3.5903,185,11.2056,1013.97,25.04444444444444
0.35,4.9588,101,10.3523,1013.39,24.07777777777778
0.45,9.4829,102,9.982000000000001,1013.18,22.38333333333334
0.52,3.6869,101,9.982000000000001,1013.21,21.20555555555556
0.62,6.2146,28,10.3523,1013.75,18.261111111111113
0.67,14.49,30,9.982000000000001,1014.13,17.200000000000003
0.75,3.1073,54,9.982000000000001,1014.13,15.994444444444444
0.79,12.2843,23,11.930100000000001,1014.06,15.961111111111109
0.72,13.846,31,15.826300000000002,1013.92,15.444444444444445
0.75,10.996300000000002,52,15.826300000000002,1013.82,14.372222222222222
0.9,9.982000000000001,53,12.042800000000002,1012.67,13.605555555555558
0.82,6.2468,48,15.826300000000002,1013.04,12.822222222222221
0.83,3.3488,72,15.826300000000002,1013.03,12.750000000000002
0.92,6.230700000000001,38,15.262800000000002,1012.98,11.416666666666664
0.86,2.4633000000000003,139,9.982000000000001,1012.83,12.333333333333336
0.78,10.2879,160,9.982000000000001,1013.03,14.905555555555553
0.74,10.2879,154,9.982000000000001,1013.13,15.894444444444446
0.72,12.058900000000001,147,9.982000000000001,1013.13,17.227777777777774
0.73,7.4704,166,9.982000000000001,1013.1,17.82777777777778
0.72,10.0947,158,9.982000000000001,1013.17,17.916666666666668
0.67,9.0965,128,9.982000000000001,1013,19.055555555555557
0.67,7.5187,177,9.982000000000001,1012.69,20.144444444444446
0.62,3.8962000000000003,166,9.982000000000001,1012.54,20.26111111111111
0.62,4.6368,170,9.982000000000001,1011.87,21.20555555555556
0.67,4.8944,164,9.982000000000001,1011.19,21.255555555555556
0.66,7.212800000000001,161,9.982000000000001,1011.17,20.233333333333334
0.71,7.647500000000001,153,9.982000000000001,1011.08,19.07777777777778
0.77,10.577700000000002,142,9.982000000000001,1011.28,17.944444444444443
0.82,20.608000000000004,151,11.0285,1012.08,15.494444444444444
0.89,8.4364,146,9.9015,1012.64,14.144444444444446
0.86,11.0768,103,11.8979,1012.79,14.538888888888891
0.86,3.6708,142,11.688600000000001,1012.79,14.138888888888891
0.9,3.5098000000000003,116,11.9784,1012.56,13.399999999999999
0.9,3.3488,71,11.9784,1012.8,13.427777777777779
0.74,5.474,139,14.9569,1009.9,11.588888888888889
0.83,10.770900000000001,63,14.9086,1011.91,14.422222222222224
0.86,10.6904,72,14.812,1011.72,13.916666666666664
0.9,10.3201,82,14.0875,1011.51,13.399999999999999
0.9,7.9373000000000005,106,9.9015,1011.51,13.866666666666667
0.84,11.270000000000001,108,9.7566,1011.6,14.905555555555553
0.74,10.6743,132,9.434600000000001,1011.59,15.933333333333334
0.65,19.8996,138,9.9015,1011.41,17.127777777777776
0.58,19.416600000000003,157,9.9015,1011.2,18.75
0.6,17.0499,147,9.982000000000001,1011.25,18.96111111111111
0.54,16.8728,136,10.0464,1010.98,19.994444444444444
0.5,17.3397,129,10.0464,1010.48,21.11111111111111
0.46,21.960400000000003,140,10.4006,1010.24,21.094444444444445
0.43,19.819100000000002,157,10.0464,1009.55,21.17777777777778
0.41,16.4703,156,11.270000000000001,1009.04,21.227777777777774
0.45,13.7977,137,11.4471,1008.55,20.100000000000005
0.51,9.7888,147,11.270000000000001,1008.17,19.02777777777778
0.59,14.0553,121,11.2056,1008.46,17.849999999999998
0.66,11.286100000000001,122,9.9015,1008.94,16.261111111111113
0.72,13.9426,129,11.270000000000001,1009.55,14.983333333333333
0.65,11.0285,139,14.812,1009.57,14.466666666666665
0.6,10.8031,150,14.9569,1009.53,13.944444444444445
0.65,11.1734,139,15.826300000000002,1009.56,12.316666666666668
0.66,10.8997,159,15.826300000000002,1009.47,11.761111111111113
0.62,13.1859,142,14.9569,1011.18,10.82777777777778
0.73,10.948,141,15.826300000000002,1009.25,10.13888888888889
0.71,11.109000000000002,160,14.9086,1008.87,10.627777777777778
0.69,13.524000000000001,157,14.9569,1008.82,10.605555555555558
0.71,15.584800000000001,139,9.982000000000001,1008.84,10.072222222222223
0.71,21.5257,149,9.982000000000001,1009.07,11.161111111111113
0.67,22.9586,150,10.3523,1009.23,12.888888888888891
0.6,26.4845,149,11.2056,1009.25,15.050000000000002
0.59,26.726000000000003,149,9.982000000000001,1009.44,15.16111111111111
0.56,23.3611,149,10.3523,1009.76,16.272222222222222
0.46,28.0623,148,9.982000000000001,1009.34,17.800000000000004
0.46,27.9013,158,9.982000000000001,1009.14,17.938888888888894
0.41,25.743900000000004,155,10.3523,1009.01,18.855555555555554
0.43,26.355700000000002,158,9.982000000000001,1008.83,17.988888888888887
0.51,25.051600000000004,129,9.982000000000001,1008.43,17.96111111111111
0.47,25.566800000000004,141,10.3523,1008.7,17.36111111111111
0.52,23.3289,148,9.982000000000001,1009.03,16.25
0.47,20.0284,158,9.982000000000001,1009.42,14.122222222222224
0.55,14.9569,157,10.3523,1010.18,12.950000000000001
0.52,22.942500000000003,160,9.982000000000001,1010.85,12.244444444444444
0.57,19.6581,159,15.826300000000002,1011.08,11.688888888888888
0.59,20.736800000000002,157,14.9569,1011.22,11.155555555555555
0.9,5.8443000000000005,189,14.6349,1014.24,9.216666666666669
0.9,5.2486,246,11.672500000000001,1014.73,8.683333333333334
0.77,12.316500000000001,328,14.9569,1013.46,9.188888888888888
0.93,6.295100000000001,80,11.672500000000001,1014.81,8.594444444444443
0.93,1.8515,149,9.6761,1014.35,7.505555555555554
0.95,9.6761,302,9.6922,1014.42,6.216666666666665
0.93,0.43470000000000003,53,0.4669,1014.35,5.855555555555555
1,0.1449,230,5.8443000000000005,1014.55,5.933333333333334
1,0.7245,18,5.3935,1014.91,10.405555555555553
0.78,7.2611,159,9.5312,1014.44,12.544444444444444
0.77,3.8801000000000005,245,11.125100000000002,1014.52,13.861111111111112
0.63,4.6690000000000005,291,11.398800000000001,1014.75,15.977777777777776
0.57,5.474,312,11.270000000000001,1014.41,17.266666666666666
0.5,2.6726,211,11.270000000000001,1014.02,17.84444444444445
0.54,3.9928000000000003,296,10.8997,1013.55,16.427777777777777
0.46,1.6744,264,11.270000000000001,1013.02,17.77777777777778
0.45,4.4275,41,11.270000000000001,1011.95,17.84444444444445
0.5,5.6672,12,11.398800000000001,1012.11,17.299999999999997
0.65,12.735100000000001,70,11.2056,1012.13,15.18333333333333
0.7,3.7191000000000005,62,15.826300000000002,1012.52,13.005555555555553
0.74,7.9373000000000005,307,9.982000000000001,1013.08,12.694444444444445
0.72,9.708300000000001,339,9.982000000000001,1013.35,12.194444444444446
0.71,16.985500000000002,348,15.826300000000002,1013.19,12.083333333333334
0.74,10.851400000000002,311,14.9569,1013.54,10.616666666666667
0.57,16.985500000000002,150,15.826300000000002,1011.68,11.600000000000001
0.6,16.9211,140,15.826300000000002,1011.79,11.022222222222224
0.6,15.939000000000002,150,14.9569,1013.76,11.88888888888889
0.64,16.6474,139,15.826300000000002,1011.39,10.416666666666666
0.67,13.3952,138,15.826300000000002,1011.42,10.299999999999999
0.72,13.379100000000001,119,14.9569,1011.65,9.483333333333333
0.68,12.8317,117,9.982000000000001,1011.83,9.772222222222224
0.67,11.141200000000001,98,9.982000000000001,1012.42,10.933333333333334
0.66,7.1806,90,15.3111,1012.96,11.655555555555553
0.55,21.557900000000004,128,9.982000000000001,1012.97,13.93888888888889
0.54,17.3075,129,9.982000000000001,1013.36,15.027777777777779
0.47,24.520300000000002,132,11.4471,1013.41,16.038888888888888
0.51,20.366500000000002,147,11.2056,1013.34,15.227777777777776
0.44,14.441700000000003,129,11.2056,1013.62,16.20555555555556
0.43,18.015900000000002,124,11.398800000000001,1013.28,17.299999999999997
0.43,15.826300000000002,158,11.2056,1012.98,17.77777777777778
0.38,17.243100000000002,148,11.2056,1012.5,17.800000000000004
0.39,16.8728,150,11.398800000000001,1012.61,17.26111111111111
0.38,15.3111,158,11.2056,1012.88,17.200000000000003
0.45,20.9139,168,9.982000000000001,1012.98,15.02222222222222
0.47,13.3469,166,10.3523,1013.73,13.927777777777777
0.57,9.434600000000001,159,9.982000000000001,1014.17,12.366666666666665
0.59,6.7781,152,15.826300000000002,1014.46,12.294444444444444
0.56,14.4095,160,15.3111,1014.45,12.788888888888891
0.76,7.084000000000001,310,15.826300000000002,1013.49,9.533333333333331
0.71,14.425600000000003,310,15.826300000000002,1013.41,9.972222222222223
0.91,1.0143,140,3.4454000000000002,1015.4,4.911111111111113
0.78,11.672500000000001,320,15.826300000000002,1013.19,7.916666666666667
0.82,14.6188,319,15.826300000000002,1012.8,7.383333333333332
0.82,11.8496,309,14.876400000000002,1013.1,7.972222222222222
0.84,14.49,320,10.948,1013.14,8.816666666666666
0.84,23.3289,320,10.948,1013.64,8.794444444444444
0.89,26.838700000000003,330,11.2056,1014.12,7.88888888888889
0.96,22.7815,329,7.969500000000001,1014.48,7.799999999999999
0.95,14.2163,328,6.118,1014.97,7.822222222222221
0.95,9.7727,299,10.0625,1015.66,7.944444444444443
0.94,15.778000000000002,291,11.270000000000001,1015.89,8.077777777777776
0.81,11.3183,291,11.270000000000001,1015.69,10.227777777777776
0.74,4.2021,292,11.0768,1015.59,11.361111111111112
0.7,1.3041000000000003,173,11.270000000000001,1015.24,12.449999999999998
0.67,3.6869,129,11.2056,1014.77,12.916666666666666
0.62,6.4078,211,11.398800000000001,1014.73,12.550000000000002
0.69,9.8049,176,11.2056,1014.49,12.383333333333333
0.75,8.4042,164,11.2056,1014.7,10.227777777777776
0.78,9.5151,152,9.982000000000001,1015.38,9.227777777777778
0.87,7.3738,152,9.982000000000001,1015.81,7.827777777777779
0.91,5.796,155,15.826300000000002,1015.89,6.67777777777778
0.91,6.279,156,14.168000000000003,1015.9,6.122222222222224
0.95,5.892600000000001,157,8.1305,1015.92,5.327777777777779
0.95,10.9158,190,3.3649,1015.89,4.355555555555558
0.89,3.6386,194,15.005200000000002,1007.55,9.27222222222222
0.92,6.0697,171,4.7495,1015.21,4.261111111111112
0.92,6.0697,178,5.216400000000001,1015.18,3.2166666666666663
0.92,5.892600000000001,183,5.9248,1014.89,3.9055555555555563
0.96,7.969500000000001,167,0.5152,1014.29,2.7111111111111126
1,5.2808,169,2.737,1014.35,3.816666666666665
0.93,9.1126,135,5.6833,1014,6.883333333333334
0.88,15.681400000000002,132,11.2056,1013.53,8.93888888888889
0.79,20.7046,141,9.982000000000001,1013.05,11.205555555555556
0.7,20.1572,151,11.0285,1012.74,12.850000000000001
0.63,23.972900000000003,160,11.2056,1011.92,13.961111111111112
0.51,23.9568,170,11.2056,1010.87,14.97777777777778
0.57,22.684900000000003,150,11.398800000000001,1009.99,14.027777777777779
0.51,26.7743,160,11.2056,1008.85,15.02222222222222
0.54,20.881700000000002,160,9.982000000000001,1007.74,15.044444444444443
0.5,17.1948,151,10.3523,1007.07,15.088888888888887
0.51,14.1197,159,11.2056,1006.26,14.949999999999998
0.59,11.125100000000002,140,11.2056,1005.77,13.816666666666666
0.64,11.688600000000001,130,9.982000000000001,1005.19,12.916666666666666
0.59,14.2324,149,11.2056,1004.85,13.838888888888887
0.69,6.262900000000001,235,15.826300000000002,1005.49,12.755555555555556
0.74,18.128600000000002,229,14.876400000000002,1005.64,12.650000000000002
0.8,11.3183,211,15.729700000000001,1005.45,11.688888888888888
0.88,6.552700000000001,210,15.729700000000001,1005.65,10.627777777777778
0.91,8.7262,303,9.9015,1012.87,5.666666666666668
0.92,6.617100000000001,212,14.9569,1006.34,10.050000000000002
0.93,2.5921000000000003,168,11.9784,1006.47,9.97777777777778
0.95,5.4579,180,6.6976,1007.16,9.777777777777779
0.99,4.7334000000000005,226,10.8836,1007.18,8.661111111111113
0.95,20.3504,328,3.9767000000000006,1007.86,7.550000000000002
0.93,13.846,322,3.6708,1008.4,7.233333333333336
0.92,23.6187,319,3.7513000000000005,1008.86,6.044444444444446
0.85,22.0892,329,11.125100000000002,1009.1,6.094444444444444
0.82,22.169700000000002,331,7.148400000000001,1010.06,6.116666666666665
0.86,17.7583,342,7.905100000000001,1010.67,6.066666666666667
0.93,17.4524,324,10.980200000000002,1011.06,6.038888888888888
0.93,22.4595,7,9.9498,1011.03,6.888888888888888
0.86,16.1161,10,7.969500000000001,1011.14,7.061111111111112
0.93,20.463100000000004,1,11.125100000000002,1011.61,6.038888888888888
0.93,21.139300000000002,0,10.4167,1011.86,6.072222222222222
0.93,20.6885,11,8.1949,1011.93,5.044444444444443
0.92,14.023100000000003,10,8.05,1012.4,5.022222222222222
0.93,14.9408,6,7.3738,1013.23,5.033333333333335
0.93,11.125100000000002,358,11.0446,1013.8,5
0.93,14.1197,339,8.05,1014.08,4.977777777777778
0.87,15.939000000000002,348,9.016,1013.96,4.9333333333333345
0.92,13.9748,301,9.9015,1013.9,4.466666666666666
0.92,14.329,310,9.9015,1014.39,4.444444444444445
0.83,12.1555,265,13.910400000000001,1016.82,4.01111111111111
0.86,13.7977,320,9.9015,1014.18,4.905555555555555
0.83,10.8836,338,9.9015,1014.27,4.883333333333333
0.89,13.3952,322,9.016,1014.14,4.388888888888888
0.86,16.888900000000003,320,11.125100000000002,1014.11,4.8388888888888895
0.83,15.3433,330,9.982000000000001,1014.41,4.811111111111109
0.84,18.1769,337,9.982000000000001,1014.9,4.944444444444444
0.65,17.3719,0,9.982000000000001,1014.98,7.200000000000001
0.67,16.261,352,11.2056,1014.97,7.777777777777778
0.64,12.9122,359,11.4471,1015.52,8.72777777777778
0.57,20.4953,339,11.2056,1015.64,8.983333333333334
0.5,23.2162,340,11.2056,1015.72,10
0.55,19.2878,339,11.398800000000001,1015.47,10.094444444444445
0.46,14.2646,337,11.2056,1015.24,11.06111111111111
0.42,12.558,337,11.2056,1015.14,10.13888888888889
0.42,9.3541,312,11.398800000000001,1015.13,11.011111111111111
0.49,7.6636,335,11.2056,1015.39,10.116666666666667
0.57,4.459700000000001,345,11.2056,1015.7,7.916666666666667
0.63,2.6243,350,11.0285,1016.2,7.333333333333335
0.75,3.059,275,11.2056,1016.83,5.050000000000002
0.76,6.262900000000001,268,15.826300000000002,1017.12,3.9333333333333322
0.77,6.3434,267,14.9569,1017.38,4.094444444444443
0.82,6.2146,270,15.729700000000001,1017.32,3.800000000000002
0.85,10.2879,269,6.118,1017.42,2.688888888888891
0.81,5.635000000000001,181,14.9569,1018.24,5.0666666666666655
0.85,6.0536,289,15.649200000000002,1017.33,2.5999999999999996
0.92,5.9248,351,14.731500000000002,1017.53,1.5833333333333341
0.9,3.2361,271,13.652800000000001,1017.7,2.155555555555557
0.92,1.5939,165,6.118,1017.84,0.9555555555555549
0.92,4.5724,341,4.588500000000001,1018.13,0.9555555555555549
0.82,0.22540000000000004,236,5.8765,1018.47,5.594444444444445
0.66,14.49,110,9.982000000000001,1018.32,9.822222222222223
0.54,1.6744,30,9.982000000000001,1018.59,11.072222222222223
0.48,6.9391,210,11.0285,1018.68,11.055555555555555
0.43,7.1323,246,11.2056,1018.49,12.244444444444444
0.41,9.160900000000002,216,11.2056,1018.38,12.850000000000001
0.38,9.579500000000001,199,10.3523,1018.35,12.888888888888891
0.4,9.4829,218,9.982000000000001,1017.58,12.916666666666666
0.46,10.384500000000001,224,9.982000000000001,1017.37,13.88888888888889
0.48,12.203800000000001,211,10.3523,1017.37,13.02222222222222
0.49,12.445300000000001,187,9.982000000000001,1017.24,12.383333333333333
0.57,9.837100000000001,187,9.982000000000001,1017.45,10.205555555555556
0.62,7.647500000000001,163,9.982000000000001,1017.83,9.144444444444446
0.68,9.7405,160,9.982000000000001,1018.17,7.827777777777779
0.65,6.745900000000001,161,15.826300000000002,1018.28,7.733333333333334
0.69,6.2146,165,14.9569,1018.37,7.144444444444444
0.74,6.4078,163,15.826300000000002,1018.39,6.016666666666666
0.76,6.601,180,15.826300000000002,1018.49,5.46111111111111
0.72,13.379100000000001,161,14.9569,1015.16,8.244444444444447
0.82,6.6332,169,15.826300000000002,1018.18,3.838888888888887
0.91,3.4776000000000002,142,14.9086,1018.29,2.244444444444444
0.93,6.230700000000001,141,11.253900000000002,1018.28,2.0222222222222226
0.92,10.706500000000002,121,5.0393,1018.08,2.1722222222222203
0.89,10.722600000000002,130,6.9874,1018.6,3.661111111111113
0.79,11.8979,141,9.5473,1018.66,6.111111111111111
0.66,11.4793,142,9.982000000000001,1018.38,10.005555555555553
0.52,17.806600000000003,160,9.982000000000001,1018.46,12.244444444444444
0.5,19.6259,150,9.982000000000001,1018.34,12.938888888888888
0.5,20.624100000000002,151,9.982000000000001,1017.86,13.983333333333334
0.44,16.0839,150,9.982000000000001,1017.26,15.094444444444447
0.43,14.7798,149,15.3111,1016.76,16.25
0.41,16.1,159,9.982000000000001,1016.04,17.266666666666666
0.38,16.2288,159,9.982000000000001,1015.06,17.288888888888888
0.37,14.1358,167,10.3523,1014.68,17.38888888888889
0.38,14.49,159,9.982000000000001,1014.36,17.288888888888888
0.44,9.708300000000001,158,9.982000000000001,1014.16,15.088888888888887
0.58,10.384500000000001,129,9.982000000000001,1014.36,11.71111111111111
0.61,10.9319,130,9.982000000000001,1014.6,11.161111111111113
0.68,11.1734,138,15.826300000000002,1014.69,10.027777777777777
0.65,13.620600000000001,140,14.9569,1014.51,10.13888888888889
0.87,3.22,310,15.826300000000002,1012.02,21.016666666666666
0.9,6.0375000000000005,291,15.826300000000002,1012.22,19.444444444444443
0.81,9.2253,354,14.876400000000002,1008.65,20.72222222222222
0.93,5.9248,272,14.812,1012.11,18.79444444444444
0.93,3.1234,303,14.812,1011.63,17.733333333333334
0.95,2.9302,338,14.023100000000003,1011.84,17.605555555555554
0.93,7.840700000000001,50,9.7566,1011.81,18.733333333333334
0.8,1.61,20,9.7566,1011.72,22.555555555555554
0.7,3.1717,41,9.9015,1011.86,24.761111111111106
0.56,1.7388000000000001,139,9.982000000000001,1011.67,27.17222222222222
0.55,2.9463000000000004,75,9.982000000000001,1011.27,28.911111111111115
0.42,2.7531000000000003,186,11.398800000000001,1011.07,30.95555555555556
0.38,7.728,161,10.0464,1010.47,32.17222222222222
0.32,7.3416,249,10.0464,1010.07,32.12777777777777
0.35,7.1645,168,10.3523,1009.69,31.98333333333333
0.38,12.6224,199,11.270000000000001,1008.95,32.538888888888884
0.4,12.0911,190,11.270000000000001,1008.2,31.977777777777778
0.41,8.919400000000001,210,10.3523,1007.57,32.01111111111111
0.39,13.4113,189,9.982000000000001,1007.1,30.944444444444443
0.5,7.969500000000001,205,9.9015,1007.04,28.572222222222226
0.59,6.230700000000001,55,10.2718,1007.03,27.09444444444444
0.65,4.4275,64,10.0464,1006.95,24.694444444444443
0.7,12.847800000000001,17,15.874600000000001,1007.07,24.13888888888889
